customer_id,gender,age,customer_segment,tenure_months,signup_channel,contract_type,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_method,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,complaint_type,customer satsifaction score ,escalations,email_open_rate,marketing_click_rate,net promoter score ,survey_response,referral_count,churn
CUST_05189,Male,41,Individual,16,Referral,Yearly,14,1,11.92057142,3,0.05,2,10,160,Card,0,Yes,No,0,20.22966892,Billing,5,0,0.34,0.25,64,Satisfied,0,0
CUST_05190,Male,33,Individual,32,Web,Quarterly,13,4,19.04043727,3,0.02,19,50,1600,Card,1,Yes,No,2,1,None,3,0,0.36,0.32,48,Unsatisfied,1,0
CUST_05191,Male,42,Individual,27,Referral,Quarterly,39,6,22.11051275,7,-0.03,2,30,810,Card,0,No,No,1,22.55764362,Technical,3,0,0.61,0.43,-11,Neutral,0,0
CUST_05192,Female,72,Individual,51,Web,Yearly,12,4,21.441627,8,0.06,22,30,1530,PayPal,0,No,Yes,2,16.31855659,Billing,2,0,0.26,0.04,100,Unsatisfied,1,1
CUST_05193,Female,40,Individual,6,Mobile,Monthly,15,4,16.09751121,2,0.02,7,50,300,Card,0,Yes,No,0,24.80435319,Technical,3,0,0.63,0.46,62,Unsatisfied,1,0
CUST_05194,Female,45,Individual,42,Mobile,Yearly,12,4,24.56571711,3,0.08,17,30,1260,Bank Transfer,0,No,No,1,17.40543269,Service,3,0,0.15,0.16,19,Satisfied,0,0
CUST_05195,Male,64,Enterprise,16,Web,Monthly,24,0,8.918336846,5,-0.11,4,20,320,Card,0,No,No,1,50.0289236,Technical,3,1,0.2,0.02,-33,Neutral,1,0
CUST_05196,Male,33,Individual,45,Web,Monthly,16,6,16.95593824,3,0.07,3,50,2250,Bank Transfer,2,Yes,No,1,23.7225851,Billing,3,0,0.64,0.07,52,Neutral,1,0
CUST_05197,Female,60,Individual,3,Web,Monthly,15,6,19.04823572,4,0.02,1,30,90,Card,1,No,No,4,17.56724439,Billing,2,0,0.64,0.03,-33,Unsatisfied,2,1
CUST_05198,Female,73,Individual,54,Referral,Quarterly,41,2,14.9964087,3,0.07,9,10,540,Card,2,No,Yes,1,36.98852745,Technical,3,1,0.22,0.09,-27,Neutral,2,0
CUST_05199,Female,55,Individual,40,Web,Monthly,21,7,20.3379496,5,-0.26,1,50,2000,PayPal,0,Yes,No,2,21.85991543,None,4,0,0.3,0.24,0,Satisfied,0,0
CUST_05200,Female,28,SME,20,Mobile,Monthly,26,6,22.25320502,5,-0.03,10,20,400,PayPal,1,Yes,No,0,18.55093167,Technical,3,1,0.82,0.29,13,Unsatisfied,1,0
CUST_05201,Female,20,Individual,40,Mobile,Quarterly,24,6,2.481099218,1,0.22,0,50,2000,Bank Transfer,0,No,No,2,27.00471743,Service,5,0,0.7,0.34,0,Satisfied,0,0
CUST_05202,Male,32,Enterprise,7,Mobile,Monthly,11,5,25.84502012,7,-0.07,1,100,700,Card,0,No,Yes,0,35.44055296,Billing,4,0,0.11,0.45,-2,Satisfied,3,0
CUST_05203,Male,18,Individual,59,Referral,Yearly,14,7,11.38249971,6,-0.02,31,30,1770,PayPal,0,Yes,No,1,26.01233092,None,4,0,0.31,0.07,9,Unsatisfied,1,0
CUST_05204,Male,24,SME,11,Mobile,Monthly,8,6,23.25692357,4,-0.05,13,50,550,Card,1,No,No,1,22.8597025,Service,5,0,0.61,0.24,-39,Satisfied,1,0
CUST_05205,Female,18,Enterprise,29,Mobile,Monthly,7,1,10.36201268,5,-0.16,1,30,870,PayPal,0,Yes,No,0,19.11086959,Service,3,0,0.2,0.09,0,Satisfied,1,0
CUST_05206,Male,66,Individual,52,Mobile,Monthly,20,2,18.49243942,4,-0.1,4,100,5200,Card,2,No,No,0,13.90719248,None,4,0,0.79,0.39,29,Neutral,1,1
CUST_05207,Male,49,Individual,3,Mobile,Quarterly,21,5,18.69271729,7,-0.06,1,30,90,PayPal,0,No,No,1,2.350444241,Technical,4,0,0.78,0.13,58,Satisfied,0,1
CUST_05208,Male,26,SME,21,Web,Monthly,18,7,13.95134996,4,0.11,6,20,420,PayPal,1,Yes,No,2,22.05041996,Technical,3,1,0.87,0.43,-30,Neutral,1,0
CUST_05209,Male,46,Individual,53,Referral,Monthly,23,0,11.8970802,8,-0.01,27,20,1060,Card,0,No,Yes,1,10.62317208,Technical,1,0,0.21,0.39,-1,Unsatisfied,1,0
CUST_05210,Male,43,SME,32,Web,Monthly,18,2,35.31562319,8,0.15,4,20,640,Card,1,No,No,1,21.94910009,Billing,2,0,0.37,0.18,23,Satisfied,0,0
CUST_05211,Female,40,Individual,30,Mobile,Yearly,32,5,11.51784295,5,0.05,14,20,600,Card,0,No,No,0,7.869899691,Technical,3,0,0.85,0.08,-69,Satisfied,1,1
CUST_05212,Male,62,Individual,39,Mobile,Monthly,14,4,25.5836626,6,-0.09,1,30,1170,Card,0,No,Yes,0,48.47286403,Technical,3,0,0.54,0.39,-46,Satisfied,0,0
CUST_05213,Female,60,Individual,11,Web,Quarterly,29,6,35.1722319,3,-0.34,4,10,110,PayPal,2,No,No,3,48.12088841,Service,4,0,0.6,0.3,6,Satisfied,1,0
CUST_05214,Female,46,Enterprise,17,Web,Monthly,27,1,12.6783143,6,0.29,3,30,510,Card,2,No,No,2,25.48405339,Billing,5,0,0.21,0.02,34,Satisfied,1,0
CUST_05215,Female,69,Individual,25,Web,Monthly,0,4,3.989570373,5,0.1,2,20,500,Bank Transfer,1,Yes,No,1,30.87588968,Technical,4,0,0.75,0.36,-22,Satisfied,2,0
CUST_05216,Female,55,Individual,50,Web,Monthly,4,1,15.12164236,3,-0.08,3,70,3500,Card,0,Yes,No,1,9.939646623,Billing,4,0,0.29,0.5,83,Unsatisfied,0,0
CUST_05217,Female,50,Individual,25,Referral,Monthly,2,2,11.84871973,3,0.22,15,50,1250,Card,1,No,No,0,3.842812241,Technical,3,0,0.15,0.2,5,Satisfied,1,0
CUST_05218,Male,24,Individual,9,Referral,Monthly,23,4,19.85463724,7,0.03,8,50,450,Card,1,No,No,1,32.72184806,Billing,4,1,0.34,0.34,-17,Satisfied,0,0
CUST_05219,Male,29,Individual,45,Web,Yearly,9,0,11.91830565,5,0,13,50,2250,PayPal,1,No,Yes,1,30.99947731,None,3,0,0.43,0.27,52,Neutral,2,0
CUST_05220,Female,48,Individual,29,Web,Yearly,30,4,13.73357054,9,0.33,5,50,1450,Card,0,No,No,0,29.69939542,None,2,0,0.38,0.16,29,Satisfied,2,0
CUST_05221,Female,49,SME,15,Referral,Quarterly,9,3,14.753855,6,0.1,4,20,300,Card,0,No,No,0,1,Billing,4,0,0.47,0.16,-37,Satisfied,1,0
CUST_05222,Female,71,SME,19,Web,Monthly,21,6,6.711383717,3,0.24,16,50,950,PayPal,0,Yes,Yes,1,21.32984255,None,5,0,0.32,0.27,42,Satisfied,1,0
CUST_05223,Male,37,Individual,15,Referral,Yearly,9,0,13.71335658,8,0.24,11,30,450,PayPal,1,No,No,0,44.34046681,Service,5,0,0.14,0.1,42,Neutral,1,0
CUST_05224,Female,72,Individual,39,Web,Quarterly,25,1,14.5508009,3,-0.04,6,30,1170,Card,0,No,Yes,0,37.43992101,Billing,5,2,0.89,0.08,46,Satisfied,0,0
CUST_05225,Male,68,Individual,35,Mobile,Quarterly,16,3,10.2092822,4,-0.08,17,30,1050,Bank Transfer,0,Yes,No,0,1,Technical,3,0,0.84,0.11,51,Neutral,1,0
CUST_05226,Female,34,SME,56,Web,Monthly,15,6,17.50202781,6,0.17,1,50,2800,Card,0,No,Yes,2,28.1337616,Technical,4,0,0.4,0.35,79,Satisfied,0,0
CUST_05227,Male,53,Individual,40,Web,Quarterly,13,4,23.0881483,8,0.15,1,20,800,Card,0,Yes,No,3,34.84568076,Technical,3,0,0.3,0.15,-42,Satisfied,1,0
CUST_05228,Female,20,Individual,13,Web,Yearly,8,6,13.39965819,7,0.06,12,70,910,Card,0,Yes,Yes,3,24.89938951,Technical,2,0,0.62,0.07,57,Unsatisfied,2,0
CUST_05229,Male,18,Individual,16,Mobile,Quarterly,23,6,14.93172229,4,0.09,6,20,320,Bank Transfer,0,Yes,No,1,24.77863742,Billing,1,0,0.79,0.27,32,Satisfied,3,0
CUST_05230,Female,67,SME,3,Web,Quarterly,13,4,13.25960406,1,-0.02,24,70,210,Card,0,No,No,3,28.29530296,Technical,4,0,0.76,0.38,74,Neutral,2,0
CUST_05231,Male,44,Enterprise,53,Mobile,Quarterly,43,4,27.61653451,4,-0.06,12,30,1590,Card,1,No,Yes,2,39.63931582,Technical,5,0,0.7,0.45,1,Satisfied,2,0
CUST_05232,Male,70,Individual,31,Web,Quarterly,35,4,10.68633723,5,-0.09,0,20,620,PayPal,0,No,No,0,26.92785114,Billing,3,0,0.88,0.27,-18,Neutral,1,0
CUST_05233,Male,64,Individual,55,Web,Yearly,17,5,10.40393105,7,0.23,16,20,1100,PayPal,0,Yes,No,0,22.23890435,Service,4,1,0.33,0.03,34,Unsatisfied,0,0
CUST_05234,Male,57,Individual,1,Mobile,Quarterly,15,7,11.31329399,6,0.39,7,50,50,Card,1,Yes,No,0,38.40564797,None,2,1,0.27,0.03,4,Satisfied,0,1
CUST_05235,Male,50,Individual,35,Web,Yearly,18,7,24.00215231,3,-0.03,10,20,700,Card,1,No,No,2,16.08486242,Service,5,0,0.62,0.3,2,Neutral,2,0
CUST_05236,Male,37,Individual,16,Web,Yearly,34,3,24.6039716,4,0.09,31,50,800,Card,1,No,No,0,31.06125176,None,3,0,0.5,0.03,12,Unsatisfied,3,0
CUST_05237,Male,31,Enterprise,1,Web,Quarterly,41,7,9.239417133,7,0.03,29,30,30,Bank Transfer,1,Yes,No,1,38.8219047,Billing,2,0,0.38,0.18,35,Neutral,1,0
CUST_05238,Female,53,Individual,50,Mobile,Monthly,0,0,20.73092933,5,0.1,4,10,500,PayPal,0,No,No,1,16.84975323,None,4,0,0.29,0.24,-12,Satisfied,2,0
CUST_05239,Female,22,SME,14,Referral,Monthly,33,5,12.35102292,6,-0.07,4,10,140,Bank Transfer,1,Yes,No,1,28.82332908,Service,4,0,0.76,0.05,-29,Satisfied,1,0
CUST_05240,Female,40,Individual,7,Mobile,Yearly,17,7,5.517018761,2,0.02,3,20,140,Card,3,Yes,No,1,36.34088846,Service,4,0,0.2,0.17,21,Unsatisfied,0,1
CUST_05241,Female,62,SME,23,Web,Monthly,11,3,5.507216769,8,-0.11,7,50,1150,Card,2,No,No,1,35.64106869,Billing,3,0,0.26,0.48,61,Unsatisfied,1,0
CUST_05242,Female,73,Individual,35,Web,Monthly,31,0,14.04364855,6,0.01,7,20,700,Card,2,No,No,0,20.84671534,Service,4,2,0.22,0.27,-13,Satisfied,0,0
CUST_05243,Male,32,Individual,29,Web,Monthly,20,2,21.04286196,5,0.07,14,70,2030,PayPal,1,No,Yes,1,29.83195318,Billing,3,1,0.63,0.11,43,Neutral,0,0
CUST_05244,Male,23,Enterprise,22,Web,Monthly,33,2,15.30382135,8,0.29,8,10,220,Bank Transfer,0,Yes,No,0,24.0520259,Technical,4,1,0.83,0.38,66,Neutral,2,0
CUST_05245,Male,50,Individual,16,Web,Quarterly,29,7,16.09452216,2,-0.06,13,10,160,Card,0,Yes,No,1,40.77460833,None,3,1,0.15,0.13,-49,Satisfied,1,0
CUST_05246,Male,72,Individual,29,Web,Quarterly,23,0,2.696083038,4,0.09,1,70,2030,Card,0,No,No,0,12.44267634,None,3,1,0.48,0.2,4,Unsatisfied,0,0
CUST_05247,Male,36,SME,6,Web,Monthly,36,0,12.71690678,4,0.32,6,20,120,PayPal,0,No,No,1,18.1268301,Billing,2,0,0.67,0.47,17,Satisfied,1,1
CUST_05248,Female,30,Individual,18,Web,Quarterly,18,0,13.36716381,4,0.02,5,30,540,Card,1,No,No,4,6.029472981,Technical,4,0,0.35,0.29,6,Unsatisfied,1,0
CUST_05249,Female,46,Individual,29,Web,Quarterly,9,6,12.45890928,8,-0.3,3,30,870,PayPal,1,Yes,No,0,41.06092893,None,4,1,0.16,0.17,24,Satisfied,2,0
CUST_05250,Female,23,SME,25,Web,Quarterly,39,2,8.169340508,3,-0.22,15,20,500,Card,0,No,No,3,27.80818463,None,3,0,0.39,0.24,22,Satisfied,1,0
CUST_05251,Female,32,Enterprise,45,Web,Monthly,17,6,28.64152927,5,0.06,19,10,450,Card,3,No,Yes,1,20.7197671,Technical,3,0,0.78,0.25,52,Satisfied,1,0
CUST_05252,Male,33,SME,56,Mobile,Yearly,21,0,19.29124252,4,-0.03,5,30,1680,Card,0,No,No,1,6.749699466,Technical,4,1,0.48,0.1,-22,Neutral,0,0
CUST_05253,Male,41,Individual,2,Web,Monthly,14,0,21.15232569,6,-0.06,11,100,200,Card,0,No,No,1,37.63253279,None,3,0,0.16,0.48,-14,Unsatisfied,0,0
CUST_05254,Male,40,SME,44,Web,Monthly,21,6,15.94685871,5,0.34,2,50,2200,Card,1,Yes,No,1,16.3943329,Billing,3,0,0.13,0.35,39,Unsatisfied,1,0
CUST_05255,Female,65,SME,32,Web,Quarterly,23,3,24.62010284,6,0.06,8,20,640,Card,0,No,No,3,32.93221217,Service,4,0,0.4,0.37,100,Satisfied,1,0
CUST_05256,Male,27,SME,36,Web,Yearly,8,1,8.670271705,2,0.09,4,50,1800,Bank Transfer,0,No,Yes,1,8.311071645,None,3,0,0.31,0.46,53,Neutral,0,0
CUST_05257,Female,71,SME,32,Referral,Quarterly,9,4,21.28315503,6,0.11,9,70,2240,Card,2,No,No,0,24.28769212,Technical,3,0,0.17,0.33,-23,Neutral,2,1
CUST_05258,Male,58,Individual,41,Web,Quarterly,11,4,6.986386514,1,-0.06,0,30,1230,PayPal,1,Yes,No,0,13.15775515,Billing,4,0,0.56,0.43,-7,Satisfied,0,0
CUST_05259,Male,58,Individual,20,Mobile,Monthly,18,5,15.67742153,7,0.09,5,50,1000,PayPal,0,No,No,2,35.38400379,None,3,0,0.27,0.23,-18,Satisfied,3,0
CUST_05260,Female,66,SME,55,Mobile,Monthly,24,3,15.35168023,6,-0.1,7,50,2750,PayPal,1,No,Yes,1,13.86390013,Technical,4,0,0.71,0.38,-40,Satisfied,1,0
CUST_05261,Male,34,Enterprise,37,Mobile,Monthly,32,6,15.9951352,4,0.02,36,20,740,Bank Transfer,1,No,No,2,14.16079259,Technical,4,0,0.44,0.35,1,Satisfied,0,0
CUST_05262,Male,66,Individual,42,Referral,Monthly,44,0,15.3876466,6,-0.04,39,30,1260,Card,3,No,No,0,20.74128466,Billing,4,1,0.57,0.1,-16,Neutral,1,0
CUST_05263,Female,73,Enterprise,38,Referral,Monthly,21,1,1,6,-0.17,7,70,2660,PayPal,2,No,No,1,11.49348468,Billing,3,1,0.69,0.44,-63,Unsatisfied,1,0
CUST_05264,Male,61,Enterprise,33,Web,Quarterly,15,3,12.46427018,5,-0.02,1,50,1650,Card,0,No,No,1,31.67086829,Technical,4,1,0.6,0.03,30,Satisfied,2,0
CUST_05265,Female,62,Enterprise,52,Web,Monthly,0,1,14.77488829,8,-0.01,3,20,1040,Card,1,No,Yes,1,30.58176814,Technical,4,2,0.81,0.09,64,Satisfied,1,1
CUST_05266,Male,47,Enterprise,5,Mobile,Yearly,22,2,11.78273078,3,-0.08,4,20,100,Bank Transfer,2,Yes,No,3,21.59851776,Billing,3,0,0.78,0.15,38,Unsatisfied,3,0
CUST_05267,Male,61,SME,6,Referral,Yearly,18,1,4.338740279,6,0.02,2,10,60,Card,0,Yes,No,0,24.784889,Technical,4,0,0.48,0.36,-60,Unsatisfied,2,0
CUST_05268,Male,63,SME,22,Referral,Monthly,16,3,12.8096243,6,-0.19,13,100,2200,Bank Transfer,0,No,No,0,45.56172035,Technical,3,0,0.75,0.09,-53,Satisfied,1,0
CUST_05269,Male,27,SME,21,Web,Monthly,13,6,19.6159945,3,-0.39,0,100,2100,Bank Transfer,1,No,No,3,18.49710767,Technical,4,0,0.23,0.1,100,Satisfied,1,0
CUST_05270,Male,72,Individual,19,Web,Monthly,13,5,25.77650256,5,-0.37,6,30,570,PayPal,0,No,No,0,4.03025318,None,4,0,0.47,0.26,0,Unsatisfied,0,0
CUST_05271,Male,36,Individual,43,Mobile,Quarterly,23,4,14.24823526,6,0,27,10,430,Bank Transfer,1,No,No,4,29.71092119,Billing,3,0,0.18,0.41,7,Satisfied,3,0
CUST_05272,Male,46,Individual,15,Web,Quarterly,26,6,13.60509805,10,0.09,14,10,150,Card,0,No,No,1,11.34510342,Service,4,0,0.68,0.04,-17,Satisfied,5,0
CUST_05273,Male,19,Individual,34,Mobile,Monthly,19,2,9.802674185,3,0.05,2,20,680,Card,0,No,No,1,41.39642697,Service,3,1,0.45,0.23,12,Satisfied,2,0
CUST_05274,Female,53,Individual,47,Mobile,Monthly,27,1,26.08376098,5,0.19,0,30,1410,PayPal,0,No,Yes,1,30.58184597,Billing,4,0,0.48,0.48,-43,Satisfied,1,0
CUST_05275,Female,36,Enterprise,7,Web,Quarterly,32,4,10.13443132,8,0.09,14,50,350,PayPal,1,No,No,1,32.63799429,Billing,4,0,0.68,0.1,-12,Neutral,0,0
CUST_05276,Male,24,SME,17,Referral,Quarterly,19,7,12.85446054,5,-0.04,1,20,340,Card,1,No,Yes,1,22.57975177,Service,4,0,0.1,0.36,100,Satisfied,0,0
CUST_05277,Male,43,Individual,44,Referral,Quarterly,32,1,18.33194227,8,-0.07,0,20,880,Bank Transfer,0,No,No,1,21.46742448,Technical,3,0,0.89,0.27,-5,Satisfied,0,0
CUST_05278,Female,32,SME,44,Web,Yearly,10,5,21.83851667,6,0.21,0,10,440,Card,1,No,No,3,33.0137649,Service,5,1,0.34,0.23,-10,Neutral,2,0
CUST_05279,Male,64,Individual,5,Mobile,Quarterly,22,1,11.55509649,5,0.36,9,30,150,PayPal,0,Yes,Yes,0,1,Technical,5,0,0.16,0.07,12,Neutral,0,0
CUST_05280,Male,73,Individual,52,Mobile,Monthly,16,0,13.75180172,4,0.06,1,20,1040,Card,0,Yes,No,0,31.83072335,Technical,3,0,0.23,0.25,-12,Unsatisfied,0,0
CUST_05281,Female,55,SME,39,Web,Quarterly,24,4,13.49231202,6,0.12,2,10,390,PayPal,0,Yes,No,1,19.91144859,Technical,4,0,0.71,0.27,0,Satisfied,1,0
CUST_05282,Male,20,Individual,2,Web,Monthly,0,5,5.624856269,7,-0.16,0,30,60,Card,1,Yes,Yes,3,16.46500903,Technical,3,0,0.78,0.16,60,Satisfied,1,1
CUST_05283,Male,55,SME,27,Web,Quarterly,31,6,18.15423362,5,-0.22,7,50,1350,PayPal,0,No,No,2,9.816427915,Technical,4,0,0.64,0.08,-18,Satisfied,1,0
CUST_05284,Female,33,Individual,45,Referral,Yearly,19,2,10.83461572,1,0.23,0,30,1350,PayPal,1,Yes,No,1,30.3169305,Service,3,0,0.63,0.45,1,Satisfied,2,0
CUST_05285,Male,19,Individual,24,Web,Monthly,24,7,11.99839051,4,-0.22,2,50,1200,Bank Transfer,0,No,No,0,5.426181745,Technical,4,0,0.77,0.1,-2,Satisfied,1,0
CUST_05286,Male,48,SME,41,Web,Monthly,12,2,17.38584631,4,0.14,6,30,1230,Bank Transfer,0,Yes,No,1,23.24137445,Technical,2,0,0.82,0.16,47,Satisfied,0,1
CUST_05287,Female,45,Individual,47,Web,Monthly,36,2,15.66979821,6,0.31,0,30,1410,Card,1,Yes,No,1,23.04994267,Technical,3,2,0.44,0.16,19,Satisfied,0,0
CUST_05288,Male,24,Enterprise,28,Web,Monthly,23,1,27.41574411,8,0.26,7,10,280,Card,0,No,Yes,0,31.01723781,Service,3,0,0.47,0.43,46,Satisfied,1,0
CUST_05289,Female,47,Individual,58,Web,Quarterly,16,5,27.39572689,3,-0.01,1,20,1160,PayPal,0,No,No,0,18.00221118,Technical,3,0,0.67,0.29,51,Satisfied,0,0
CUST_05290,Male,60,Individual,47,Web,Quarterly,0,4,25.20416155,7,-0.04,9,10,470,PayPal,0,No,Yes,0,24.9765179,Billing,2,0,0.32,0.27,39,Neutral,0,1
CUST_05291,Male,24,Enterprise,1,Mobile,Monthly,16,2,29.09670575,3,0.05,2,10,10,PayPal,0,No,No,1,18.14276467,Billing,3,1,0.25,0.2,25,Satisfied,0,1
CUST_05292,Female,53,Enterprise,53,Mobile,Monthly,0,5,26.27168452,4,-0.14,16,10,530,Card,0,Yes,No,0,26.49155585,Billing,3,0,0.79,0.42,8,Satisfied,1,0
CUST_05293,Female,46,Individual,52,Mobile,Quarterly,21,7,3.509019117,5,0,11,10,520,Card,0,No,No,2,11.50360745,Technical,3,0,0.58,0.41,100,Neutral,2,0
CUST_05294,Male,41,Individual,21,Mobile,Monthly,25,2,18.87296346,6,0.18,8,10,210,Card,1,No,No,3,17.14646166,Billing,3,1,0.11,0.12,-14,Neutral,0,0
CUST_05295,Female,69,SME,57,Web,Quarterly,27,6,17.23884047,4,0.36,10,50,2850,Card,0,No,No,3,23.96323237,None,4,1,0.55,0.09,57,Satisfied,1,0
CUST_05296,Female,56,Individual,28,Mobile,Quarterly,11,5,16.92836027,4,0.2,68,20,560,PayPal,0,Yes,No,0,23.2409928,Technical,5,1,0.77,0.01,74,Satisfied,1,0
CUST_05297,Male,21,Individual,3,Web,Quarterly,13,7,11.64156888,3,0.19,5,10,30,PayPal,1,No,No,0,19.14257894,Billing,4,0,0.33,0.41,6,Satisfied,0,0
CUST_05298,Male,46,SME,30,Web,Quarterly,19,1,2.766176357,4,0.24,4,10,300,Card,1,Yes,No,4,26.87908854,Billing,4,0,0.75,0.08,-20,Neutral,2,0
CUST_05299,Male,61,Individual,1,Web,Quarterly,14,7,11.15507753,5,-0.31,8,70,70,PayPal,0,No,No,2,23.22896901,Service,5,0,0.53,0.39,-43,Unsatisfied,0,0
CUST_05300,Female,22,Individual,59,Web,Monthly,3,3,10.28168169,3,0.04,0,10,590,Card,1,No,Yes,2,29.48097427,Service,3,0,0.72,0.14,75,Satisfied,2,0
CUST_05301,Female,72,Individual,51,Web,Quarterly,13,5,19.87069499,3,-0.21,0,50,2550,Card,0,Yes,No,1,1.62765668,Billing,4,1,0.3,0.16,48,Neutral,2,0
CUST_05302,Female,46,Enterprise,52,Web,Quarterly,23,2,13.01268962,7,-0.14,9,50,2600,Card,0,No,No,1,37.59305262,Technical,4,3,0.11,0.17,-20,Satisfied,1,0
CUST_05303,Female,47,SME,45,Mobile,Quarterly,15,4,23.69345553,3,-0.01,13,100,4500,Bank Transfer,0,No,No,0,36.34576444,Technical,2,0,0.26,0.28,-33,Neutral,2,0
CUST_05304,Male,46,SME,47,Mobile,Monthly,17,2,27.47044855,6,0.25,13,20,940,PayPal,0,Yes,No,1,27.68251033,Technical,4,1,0.7,0.13,-25,Unsatisfied,0,0
CUST_05305,Female,43,Individual,45,Web,Monthly,14,1,9.249864007,5,-0.03,11,30,1350,Card,0,Yes,Yes,0,23.93838921,Technical,4,0,0.18,0.05,11,Satisfied,0,0
CUST_05306,Male,36,Individual,18,Referral,Yearly,43,3,7.602741794,3,-0.07,13,20,360,Card,0,No,No,1,34.40086673,Billing,2,1,0.41,0.47,10,Satisfied,2,0
CUST_05307,Female,43,Individual,49,Mobile,Monthly,21,3,18.43079745,5,0,4,30,1470,PayPal,0,No,No,3,30.17854103,Service,2,1,0.2,0.1,39,Satisfied,2,0
CUST_05308,Male,54,Individual,33,Referral,Quarterly,22,6,19.24625181,8,0.01,14,20,660,Card,1,No,No,0,23.40752597,Service,4,0,0.36,0.19,-21,Unsatisfied,3,0
CUST_05309,Male,44,Individual,15,Mobile,Quarterly,14,4,15.77679971,4,-0.21,2,50,750,Card,1,No,No,2,21.62854475,None,3,0,0.72,0.03,-41,Neutral,1,0
CUST_05310,Male,47,Individual,24,Web,Quarterly,24,5,6.883454584,8,0.2,3,50,1200,PayPal,0,No,No,2,21.6150371,None,5,0,0.86,0.38,26,Satisfied,2,0
CUST_05311,Female,68,SME,36,Referral,Monthly,20,3,17.36558157,4,-0.01,0,50,1800,PayPal,0,No,No,0,19.07826515,None,4,0,0.72,0.19,9,Unsatisfied,0,0
CUST_05312,Male,70,SME,34,Referral,Monthly,2,5,13.49522942,5,-0.1,21,30,1020,PayPal,1,No,Yes,5,22.98062669,Technical,3,1,0.42,0.25,35,Unsatisfied,0,0
CUST_05313,Male,47,Individual,26,Web,Monthly,34,2,19.89075456,5,0.15,11,50,1300,Card,0,No,No,2,40.89687933,Billing,4,0,0.24,0.12,17,Satisfied,2,0
CUST_05314,Female,20,SME,51,Web,Monthly,18,7,13.4206499,6,-0.13,25,70,3570,PayPal,0,Yes,No,1,32.82539619,Billing,2,0,0.64,0.17,-20,Neutral,0,0
CUST_05315,Male,60,SME,40,Web,Yearly,25,7,20.80981725,9,0.13,3,10,400,PayPal,0,Yes,No,1,16.61387251,Technical,4,1,0.53,0.14,-1,Unsatisfied,1,0
CUST_05316,Female,24,Individual,22,Referral,Monthly,13,7,20.84091052,7,0.02,21,10,220,PayPal,0,Yes,Yes,1,46.33000096,Billing,5,0,0.35,0.45,24,Unsatisfied,0,0
CUST_05317,Female,66,Individual,16,Web,Quarterly,24,5,10.9176121,6,-0.21,8,10,160,Card,2,No,No,2,25.4895544,Billing,4,0,0.39,0.3,63,Unsatisfied,1,1
CUST_05318,Male,74,SME,40,Mobile,Monthly,26,0,20.19120153,3,0.11,16,30,1200,Bank Transfer,0,No,No,2,25.61267053,Technical,3,0,0.79,0.17,4,Satisfied,3,0
CUST_05319,Male,26,Individual,42,Mobile,Yearly,5,7,18.6774277,12,-0.21,7,20,840,Card,1,No,Yes,1,7.977662162,Technical,5,0,0.14,0.48,23,Satisfied,2,0
CUST_05320,Female,70,Individual,16,Web,Monthly,25,1,13.83213206,4,0,0,50,800,PayPal,0,Yes,Yes,0,14.6010323,Billing,5,0,0.56,0.42,17,Satisfied,2,0
CUST_05321,Male,58,Individual,5,Mobile,Monthly,18,2,23.37521202,7,-0.2,6,10,50,PayPal,0,No,No,0,33.90738598,Technical,3,1,0.73,0.3,9,Neutral,1,0
CUST_05322,Female,59,Individual,51,Mobile,Quarterly,9,5,6.072796665,4,0.14,14,10,510,Card,1,No,No,2,12.3082049,Billing,3,0,0.62,0.14,-39,Satisfied,0,0
CUST_05323,Female,30,Enterprise,6,Web,Quarterly,36,2,11.97788334,10,-0.11,34,20,120,Bank Transfer,0,No,No,2,24.66822122,Billing,4,0,0.82,0.29,27,Unsatisfied,0,0
CUST_05324,Female,32,SME,42,Web,Monthly,10,1,23.1589053,2,0.02,9,50,2100,PayPal,0,No,Yes,1,13.89026144,Service,2,0,0.78,0.3,28,Unsatisfied,3,0
CUST_05325,Male,71,Individual,24,Referral,Monthly,22,1,16.2723474,5,0.15,12,50,1200,PayPal,0,Yes,No,0,31.71244597,Technical,5,0,0.32,0.38,14,Satisfied,1,0
CUST_05326,Female,22,Enterprise,30,Mobile,Monthly,7,2,14.04584407,6,-0.17,23,10,300,Bank Transfer,1,No,No,1,33.06123731,None,4,0,0.47,0.19,21,Unsatisfied,0,0
CUST_05327,Male,46,SME,37,Mobile,Quarterly,8,3,13.10449169,5,-0.12,14,10,370,Card,0,No,No,2,15.13957049,None,2,1,0.16,0.24,70,Satisfied,1,0
CUST_05328,Male,52,SME,32,Web,Yearly,30,4,9.430771287,4,-0.16,18,10,320,Card,0,Yes,No,0,23.38531042,Technical,1,1,0.12,0.15,79,Neutral,1,0
CUST_05329,Male,44,Individual,53,Web,Monthly,16,2,24.67786558,4,-0.15,12,10,530,Bank Transfer,0,No,No,2,14.10044518,Technical,1,0,0.57,0.46,28,Unsatisfied,0,1
